"","LID","License Number","License Type","Status","Licensee","Premises","Premises Address","Premises Mailing Address","Premises Owner","Premises Manager","County","Municipality","Last Issue Date","Expiration Date","lon","lat"
"72","40892","R1273","Restaurant (Liquor)","Active","THE PRIME RIB OF PHILADELPHIA, INC.","THE PRIME RIB","1701 LOCUST ST, PHILADELPHIA PA 19103-6106","1701 LOCUST ST, PHILADELPHIA PA 19103-6106",NA,"MOHAMMED LAZIZI","Philadelphia County","Philadelphia City","Oct 3,2024","Oct 31,2025",-75.1695317,39.9489487
"73","90518","R13743","Restaurant (Liquor)","Active","IBG PHILA LLC","IBG PHILA LLC","1726 CHESTNUT ST, PHILADELPHIA PA 19103-5120","1726 CHESTNUT ST, PHILADELPHIA PA 19103-5120","CHESTNUT REALTY ASSOCIATES LP","REVATHI PATTI","Philadelphia County","Philadelphia City","Sep 3,2024","Oct 31,2025",-75.1698956,39.9513281
"74","65551","R5530","Restaurant (Liquor)","Active","EL PATIO LOUNGE INC","EL PATIO LOUNGE INC","3454 H ST, PHILADELPHIA PA 19134-1351","3454 H ST, PHILADELPHIA PA 19134-1351",NA,"EDWIN TAPIA","Philadelphia County","Philadelphia City","Sep 25,2024","Oct 31,2025",-75.1125071,40.0010024
"75","46199","R6696","Restaurant (Liquor)","Active","4210, INC.","4210, INC.","4210 N 15TH ST, PHILADELPHIA PA 19140-1902","4210 N 15TH ST, PHILADELPHIA PA 19140-1902",NA,"ROBERT SIMS","Philadelphia County","Philadelphia City","Oct 9,2024","Oct 31,2025",-75.1513343,40.0174763
"76","60538","R4160","Restaurant (Liquor)","Active","LUCKY 13 PUB LLC","LUCKY 13 PUB LLC","1820 S 13TH ST, PHILADELPHIA PA 19148-2136","1820 S 13TH ST, PHILADELPHIA PA 19148-2136",NA,"CLARK NEWMAN","Philadelphia County","Philadelphia City","Oct 10,2024","Oct 31,2025",-75.1671469,39.9271727
"77","99693","R9010","Restaurant (Liquor)","Active","RITTENHOUSE OPERATIONS LLC","RITTENHOUSE OPERATIONS LLC","1711 RITTENHOUSE SQ, PHILADELPHIA PA 19103","1711 RITTENHOUSE SQ, PHILADELPHIA PA 19103","1711-1717 RITTENHOUSE, LLC","DOUGLAS W OSBORNE JR","Philadelphia County","Philadelphia City","Feb 14,2025","Oct 31,2025",-75.1700302,39.9484169
"78","109031","R15676","Restaurant (Liquor)","Active","MACARONI'S - THE PRIMAVERA BROTHERS LLC","MACARONI'S - THE PRIMAVERA BROTHERS LLC","9315 OLD BUSTLETON AVE, PHILADELPHIA PA 19115-4606","9315 OLD BUSTLETON AVE, PHILADELPHIA PA 19115-4606","AZZURRI INC","DAVID PRIMAVERA","Philadelphia County","Philadelphia City","Aug 27,2024","Oct 31,2025",-75.0382928,40.0817561
"79","95492","R425","Restaurant (Liquor)","Active","CITY RESTAURANT INC","CITY RESTAURANT INC","2 PENN CENTER CONCOURSE, PHILADELPHIA PA 19102","2 PENN CENTER CONCOURSE, PHILADELPHIA PA 19102","CROWN TWO PENN CENTER ASSOC LP","SE H JANG","Philadelphia County","Philadelphia City","Aug 27,2024","Oct 31,2025",-75.1657243,39.9534021
"80","53893","R14529","Restaurant (Liquor)","Active","S. K. RESTAURANT & BAR, INC.","S. K. RESTAURANT & BAR, INC.","2400 S 24TH ST, PHILADELPHIA PA 19145-4108","2400 S 24TH ST, PHILADELPHIA PA 19145-4108",NA,"VANNA KEM","Philadelphia County","Philadelphia City","Sep 26,2024","Oct 31,2025",-75.1874047,39.9227124
"81","119756","R7686","Restaurant (Liquor)","Active","BTB PHILADELPHIA 1 LLC","BTB PHILADELPHIA 1 LLC","1218-22 CHESTNUT ST, PHILADELPHIA PA 19107","247 WATER ST STE 106, BROOKLYN NY 11201","BC REALTY HOLDINGS LP","IAN A QUIRK","Philadelphia County","Philadelphia City","Dec 3,2024","Oct 31,2025",-75.1612416,39.9503373
"82","53471","R3905","Restaurant (Liquor)","Active","1501 LEHIGH, INC.","1501 LEHIGH, INC.","1501 W LEHIGH AVE, PHILADELPHIA PA 19132-2214","1501 W LEHIGH AVE, PHILADELPHIA PA 19132-2214",NA,"SANDY NGOUN","Philadelphia County","Philadelphia City","Nov 27,2024","Oct 31,2025",-75.1563645,39.9943878
"83","84899","R1932","Restaurant (Liquor)","Active","BIG BILL 99 INC","BIG BILL 99 INC","1622-24 S 58TH ST, PHILADELPHIA PA 19143","5819 RISING SUN AVE, PHILADELPHIA PA 19120-1125",NA,"POY H TANG","Philadelphia County","Philadelphia City","Aug 14,2024","Oct 31,2025",-75.2320417,39.9384181
"84","113330","R456","Restaurant (Liquor)","Active","ZORBA'S TAVERNA INC","ZORBA'S TAVERN","2228-2230 FAIRMOUNT AVE, PHILADELPHIA PA 19130","2228-2230 FAIRMOUNT AVE, PHILADELPHIA PA 19130","A DIAKOS, LLC","MARIA I KRAVVARITIS","Philadelphia County","Philadelphia City","Aug 28,2024","Oct 31,2025",-75.1748399,39.9671663
"85","72489","R8978","Restaurant (Liquor)","Active","SAM 2 ENTERPRISE INC","SAM 2 ENTERPRISE INC","2200 ARCH ST UNIT 103, PHILADELPHIA PA 19103","7053 TERMINAL SQ, UPPER DARBY PA 19082-2217","2200 ARCH INC","U SIK CHONG","Philadelphia County","Philadelphia City","Sep 10,2024","Oct 31,2025",-75.1768848,39.9557979
"86","67970","R4370","Restaurant (Liquor)","Active","2661 CAPITAL BEER INC","2661 CAPITAL BEER INC","2661-2663 E CUMBERLAND ST, PHILADELPHIA PA 19125-3722","2661-2663 E CUMBERLAND ST, PHILADELPHIA PA 19125-3722",NA,"BAO CAI CHEN","Philadelphia County","Philadelphia City","Sep 19,2024","Oct 31,2025",-75.1192629,39.9761275
"87","109440","R3138","Restaurant (Liquor)","Active","SABRINA'S LLC","SABRINAS LLC","2101 SOUTH ST, PHILADELPHIA PA 19146","2101 SOUTH ST, PHILADELPHIA PA 19146","2101 SOUTH GH ASSOCIATES LP","TAISHA T BROWN","Philadelphia County","Philadelphia City","Apr 30,2025","Oct 31,2025",-75.1771757,39.9452828
"88","45935","R6203","Restaurant (Liquor)","Active","4706-08 BALTIMORE AVENUE, INC.","DAHLAK RESTAURANT","4706-08 BALTIMORE AVE, PHILADELPHIA PA 19143-3503","4706-08 BALTIMORE AVE, PHILADELPHIA PA 19143-3503",NA,"EPHREAM SEYOUM","Philadelphia County","Philadelphia City","Apr 7,2025","Oct 31,2025",-75.2173054,39.9484078
"89","73328","R651","Restaurant (Liquor)","Active","BIG RYAN'S RESTAURANT INC","BIG RYAN'S RESTAURANT INC","4173-4175 GERMANTOWN AVE, PHILADELPHIA PA 19140-2947","1806 CALLOWHILL ST, PHILADELPHIA PA 19130-4110","MERDINA EDWARDS","VUTTHA KUCH","Philadelphia County","Philadelphia City","Aug 14,2024","Oct 31,2025",-75.1547019,40.0179552
"90","59147","R11164","Restaurant (Liquor)","Active","4055 CRESSON INC","4055 CRESSON INC","4055 CRESSON ST, PHILADELPHIA PA 19127-1720","4055 CRESSON ST, PHILADELPHIA PA 19127-1720",NA,"JASON KILCOYNE","Philadelphia County","Philadelphia City","Aug 30,2024","Oct 31,2025",-75.2172531,40.0227892
"91","68436","R734","Restaurant (Liquor)","Active","C-TOWN RESTAURANT AND BAR LLC","C-TOWN RESTAURANT AND BAR LLC","101 N 11TH ST, PHILADELPHIA PA 19107-2302","101 N 11TH ST, PHILADELPHIA PA 19107-2302",NA,"BUU LY","Philadelphia County","Philadelphia City","Oct 2,2024","Oct 31,2025",-75.1578357,39.9543618
"92","70850","R642","Restaurant (Liquor)","Active","D & R RUBIO INC","D & R RUBIO INC","2001 W YORK ST, PHILADELPHIA PA 19132-3715","2001 W YORK ST, PHILADELPHIA PA 19132-3715",NA,"JHANDEL RUBIO","Philadelphia County","Philadelphia City","Oct 3,2024","Oct 31,2025",-75.165161,39.9907619
"93","15269","R11999","Restaurant (Liquor)","Active","5800 TORRESDALE AVENUE, INC.","5800 TORRESDALE AVENUE, INC.","5800 TORRESDALE AVE, PHILADELPHIA PA 19135-4113","5800 TORRESDALE AVE, PHILADELPHIA PA 19135-4113",NA,"CLAIRE SPENCER","Philadelphia County","Philadelphia City","Oct 21,2024","Oct 31,2025",-75.0619246,40.0165604
"94","65249","R7730","Restaurant (Liquor)","Active","CALABASH ENTERPRISE INC","CALABASH ENTERPRISE INC","6208 LANCASTER AVE, PHILADELPHIA PA 19151-3201","6208 LANCASTER AVE, PHILADELPHIA PA 19151-3201",NA,"EDISON PAYNTER","Philadelphia County","Philadelphia City","Dec 5,2024","Oct 31,2025",-75.2463129,39.9842457
"95","67790","R113","Restaurant (Liquor)","Active","LA PANTERA ROSA INC","LA PANTERA ROSA INC","301 E ALLEGHENY AVE, PHILADELPHIA PA 19134-2320","1806 CALLOWHILL ST, PHILADELPHIA PA 19130-4110",NA,"WILSON A VARGAS","Philadelphia County","Philadelphia City","Nov 1,2024","Oct 31,2025",-75.1252237,39.9982494
"96","50780","R1799","Restaurant (Liquor)","Active","BARCLAY RESTAURANT GROUP LP","BARCLAY PRIME","237 S 18TH ST, PHILADELPHIA PA 19103-6161","237 S 18TH ST, PHILADELPHIA PA 19103-6161",NA,"KYOKO O NOGUCHI","Philadelphia County","Philadelphia City","Apr 22,2025","Oct 31,2025",-75.1707493,39.9484947
"97","66798","R11529","Restaurant (Liquor)","Active","BSSS PARTNERS LP","BSSS PARTNERS LP","1204-1208 FRANKFORD AVE, PHILADELPHIA PA 19125-3906","1204-1208 FRANKFORD AVE, PHILADELPHIA PA 19125-3906","RIVER CITY FLATS LP","NICOLE KELLY","Philadelphia County","Philadelphia City","Apr 23,2025","Oct 31,2025",-75.134613,39.969177
"98","70990","R10394","Restaurant (Liquor)","Active","TJ 5892 INC","TJ 5892 INC","5892 HENRY AVE, PHILADELPHIA PA 19128-1704","5892 HENRY AVE, PHILADELPHIA PA 19128-1704",NA,"TERRANCE MURPHY","Philadelphia County","Philadelphia City","Sep 23,2024","Oct 31,2025",-75.2079192,40.0313507
"99","87801","R5492","Restaurant (Liquor)","Active","ACME MARKETS INC","THE FROSTED MUG","1400 PASSYUNK AVE, PHILADELPHIA PA 19147-5611",NA,"SUSTEVE LLC & SULYSE LLC","AMY E PROZAN","Philadelphia County","Philadelphia City","Sep 20,2024","Oct 31,2025",-75.162608,39.9320465
"100","64609","R454","Restaurant (Liquor)","Active","2ND STREET BREW HOUSE, LLC","2ND STREET BREW HOUSE, LLC","1700 S 2ND ST, PHILADELPHIA PA 19148-1908","1700 S 2ND ST, PHILADELPHIA PA 19148-1908",NA,"TIFFANY AINSLEY","Philadelphia County","Philadelphia City","Oct 4,2024","Oct 31,2025",-75.1493732,39.926632
"101","108595","R72","Restaurant (Liquor)","Active","SOUTHPW LLC","PADDY WHACKS IRISH SPORTS PUB","150-152 SOUTH ST AND 601-605 S 2ND ST, PHILADELPHIA PA 19147-2415","150-152 SOUTH ST AND 601-605 S 2ND ST, PHILADELPHIA PA 19147-2415","PW SOUTH II INC","ANTHONY J D'AMORE III","Philadelphia County","Philadelphia City","Dec 11,2024","Oct 31,2025",-75.1455341,39.941019
"102","81153","R833","Restaurant (Liquor)","Active","HENNEY C., INC.","CENTERFOLDS","1602 W PASSYUNK AVE, PHILADELPHIA PA 19145-3823","1602 W PASSYUNK AVE, PHILADELPHIA PA 19145-3823",NA,"SOKUN TOUCH","Philadelphia County","Philadelphia City","Aug 8,2024","Oct 31,2025",-75.1731747,39.9246362
"103","83829","R1503","Restaurant (Liquor)","Active","NTM GROUP LLC","NTM GROUP LLC","1706 N 5TH ST, PHILADELPHIA PA 19122-2909","1216 CREASE ST, PHILADELPHIA PA 19125-3902","RGW GROUP LLC","NIALL T MURPHY","Philadelphia County","Philadelphia City","Oct 23,2024","Oct 31,2025",-75.1436789,39.9771687
"104","67822","R312","Restaurant (Liquor)","Active","TRES FELIZ LLC","TRES FELIZ LLC","4410B MAIN ST, PHILADELPHIA PA 19127-1312","4410B MAIN ST, PHILADELPHIA PA 19127-1312",NA,"TIMOTHY SPINNER","Philadelphia County","Philadelphia City","Mar 6,2025","Oct 31,2025",-75.2250935,40.0258865
"105","51288","R11310","Restaurant (Liquor)","Active","GUS 61, INC.","GUS 61, INC.","3275 S 61 ST, PHILADELPHIA PA 19153-3502","3275 S 61 ST, PHILADELPHIA PA 19153-3502",NA,"ROBERT C GLENN","Philadelphia County","Philadelphia City","Apr 30,2025","Oct 31,2025",-75.2086561,39.9186553
"106","114851","R7629","Restaurant (Liquor)","Active","JOE'S KWIK MARTS LLC","JOE'S KWIK MARTS LLC","5110 CITY LINE  AVE, PHILADELPHIA PA 19131","645 HAMILTON ST STE 400, ALLENTOWN PA 18101","JOE'S KWIK MARTS LLC","KLOTIA K COLLEY","Philadelphia County","Philadelphia City","Aug 8,2024","Oct 31,2025",-75.210205,40.008083
"107","105383","R14645","Restaurant (Liquor)","Active","KL 5527 INC","KL 5527 INC","5527 BALTIMORE AVE, PHILADELPHIA PA 19143-2841","5527 BALTIMORE AVE, PHILADELPHIA PA 19143-2841","RATTANAK TANG AND SREY N KE","HENG S LIM","Philadelphia County","Philadelphia City","Jan 30,2025","Oct 31,2025",-75.2344941,39.9473298
"108","37473","R297","Restaurant (Liquor)","Active","M.A.G. ENTERPRISES, INC.","M.A.G. ENTERPRISES, INC.","2740 S FRONT ST, PHILADELPHIA PA 19148-4808","2740 S FRONT ST, PHILADELPHIA PA 19148-4808",NA,"PATRICK D MEEHAN","Philadelphia County","Philadelphia City","Mar 10,2025","Oct 31,2025",-75.1507742,39.9125116
"109","93376","R12934","Restaurant (Liquor)","Active","60TH HHS INC","THE SWANK","101 S 60TH ST, PHILADELPHIA PA 19139-3037","101 S 60TH ST, PHILADELPHIA PA 19139-3037","R-S 60 BAR, INC.","LY C SOK","Philadelphia County","Philadelphia City","Aug 19,2024","Oct 31,2025",-75.2408835,39.960286
"110","70199","R15501","Restaurant (Liquor)","Active","RED LOBSTER RESTAURANTS LLC","RED LOBSTER #241","9140 ROOSEVELT BLVD, PHILADELPHIA PA 19115-4714","9140 ROOSEVELT BLVD, PHILADELPHIA PA 19115-4714",NA,"DANIELLE JONES","Philadelphia County","Philadelphia City","Aug 20,2024","Oct 31,2025",-75.034385,40.0760398
"111","89549","R36213","Restaurant (Liquor)","Active","16MA35 LLC","SEVEN PENN CENTER","1635 MARKET ST, LOWER LEVEL, PHILADELPHIA PA 19103-2217","100 N 20TH ST STE 200, PHILADELPHIA PA 19103-1454","NG 1635 MARKET STREET LP, 1635 MARKET STREET MF LP, RC 1635 MARKET STREET LP, ASHLEY 1635 MARKET STR","RYLAN MURPHY","Philadelphia County","Philadelphia City","Sep 18,2024","Oct 31,2025",-75.1679449,39.9532921
"112","52035","R10350","Restaurant (Liquor)","Active","ALASKA CAFE LLC","ALASKA CAFE LLC","123 S 18TH ST, PHILADELPHIA PA 19103-5122","123 S 18TH ST, PHILADELPHIA PA 19103-5122",NA,"LAUREN S HARRIS","Philadelphia County","Philadelphia City","Oct 3,2024","Oct 31,2025",-75.1702933,39.9509481
"113","62098","R796","Restaurant (Liquor)","Active","SELECT RESTAURANT PARTNERS LP","SELECT RESTAURANT PARTNERS LP","215 LOMBARD ST, PHILADELPHIA PA 19147-1600","215 LOMBARD ST, PHILADELPHIA PA 19147-1600",NA,"MANEEZEH LOTIA","Philadelphia County","Philadelphia City","May 23,2025","Oct 31,2025",-75.1460854,39.942489
"114","66115","R709","Restaurant (Liquor)","Active","WEDNESDAY ENTERPRISES LLC","WEDNESDAY ENTERPRISES LLC","927-929 WALNUT ST, PHILADELPHIA PA 19107-5211","927-929 WALNUT ST, PHILADELPHIA PA 19107-5211",NA,"DANIEL MORRIS","Philadelphia County","Philadelphia City","Aug 9,2024","Oct 31,2025",-75.1571674,39.9486238
"115","80540","R11509","Restaurant (Liquor)","Active","FRONT STREET KNIGHTS LLC","FRONT STREET KNIGHTS","2301 S FRONT ST, PHILADELPHIA PA 19148-4101","2301 S FRONT ST, PHILADELPHIA PA 19148-4101","FRONT AND WOLF LLC","ASHLEIGH RENZI","Philadelphia County","Philadelphia City","Aug 22,2024","Oct 31,2025",-75.1487121,39.9190239
"116","51701","R6676","Restaurant (Liquor)","Active","YORK STREET TAVERN ASSOCIATES, INC.","YORK STREET TAVERN ASSOCIATES, INC.","2501 E YORK ST, PHILADELPHIA PA 19125-3632","2501 E YORK ST, PHILADELPHIA PA 19125-3632",NA,"MICHAEL E WEINBERGER","Philadelphia County","Philadelphia City","Aug 21,2024","Oct 31,2025",-75.1235995,39.9772766
"117","53336","R2211","Restaurant (Liquor)","Active","XAVIERS LLC","XAVIERS LLC","48 S 2ND ST, PHILADELPHIA PA 19106-2810","48 S 2ND ST, PHILADELPHIA PA 19106-2810",NA,"NEILL LAUGHLIN","Philadelphia County","Philadelphia City","Apr 18,2025","Oct 31,2025",-75.1441287,39.948801
"118","43678","R8095","Restaurant (Liquor)","Active","PA 1939 CORP","PA 1939 CORP","1939 ARCH ST, PHILADELPHIA PA 19103-1403","1939 ARCH ST, PHILADELPHIA PA 19103-1403",NA,"HARI H KARMEGAM","Philadelphia County","Philadelphia City","Nov 5,2024","Oct 31,2025",-75.1725276,39.955872
"119","65183","R15514","Restaurant (Liquor)","Active","HAN DYNASTY OF PHILADELPHIA INC","HAN DYNASTY OF PHILADELPHIA INC","110 CHESTNUT ST, PHILADELPHIA PA 19106-3009","123 CHESTNUT ST, PHILADELPHIA PA 19106-3009","Ming Dynasty Realty LLC","DAVID JENKINS","Philadelphia County","Philadelphia City","Oct 16,2024","Oct 31,2025",-75.1430342,39.9480692
"120","63027","R11413","Restaurant (Liquor)","Active","AMDG PARTNERS LP","AMDG PARTNERS LP","226 MARKET ST, PHILADELPHIA PA 19106-2815","226 MARKET ST, PHILADELPHIA PA 19106-2815",NA,"ERIC VESOTSKY","Philadelphia County","Philadelphia City","Oct 30,2024","Oct 31,2025",-75.144739,39.949794
"121","109943","R3383","Restaurant (Liquor)","Active","TD 7016 FRANKFORD INC","TD 7016 FRANKFORD INC","7016-7018 FRANKFORD AVE, PHILADELPHIA PA 19135-1606","7016-7018 FRANKFORD AVE, PHILADELPHIA PA 19135-1606","Luan Gjeli","TAUSHA D MCDANIEL","Philadelphia County","Philadelphia City","Oct 30,2024","Oct 31,2025",-75.0463939,40.0341082
"122","104148","R5314","Restaurant (Liquor)","Active","UPTOP BAR & LOUNGE LLC","UPTOP BAR & LOUNGE LLC","6017 N 5TH ST, PHILADELPHIA PA 19120-1825","6017 N 5TH ST, PHILADELPHIA PA 19120-1825","UPTOP BAR & LOUNGE LLC","DANA E SPENCER","Philadelphia County","Philadelphia City","Nov 22,2024","Oct 31,2025",-75.1288334,40.0429984
"123","64771","R429","Restaurant (Liquor)","Active","ALEX JC 8180 INC","ALEX JC 8180 INC","965 E RUSSELL ST, PHILADELPHIA PA 19134-1312","965 E RUSSELL ST, PHILADELPHIA PA 19134-1312",NA,"TEANG CHIN","Philadelphia County","Philadelphia City","Jul 11,2024","Oct 31,2025",-75.1106868,39.9999905
"124","63530","R7433","Restaurant (Liquor)","Active","TORRES PREMIER SERVICES INC","TORRES PREMIER SERVICES INC","4001 N REESE ST, PHILADELPHIA PA 19140-2507","4001 N REESE ST, PHILADELPHIA PA 19140-2507",NA,"JOSEPH TORRES","Philadelphia County","Philadelphia City","Jul 23,2024","Oct 31,2025",-75.1363677,40.0121622
"125","81453","R6276","Restaurant (Liquor)","Active","7101 PT RESTAURANT INC","7101 PT RESTAURANT INC","7101 RISING SUN AVE, PHILADELPHIA PA 19111-3924","7101 RISING SUN AVE, PHILADELPHIA PA 19111-3924","MARYBARBARA BELL","JOHN BELL","Philadelphia County","Philadelphia City","Dec 23,2024","Oct 31,2025",-75.0868397,40.0581936
"126","88121","R6312","Restaurant (Liquor)","Active","05PETETE INC","05PETETE INC","738-740 ADAMS AVE, PHILADELPHIA PA 19124-2318","738-740 ADAMS AVE, PHILADELPHIA PA 19124-2318","ELVIS ANTONIO RODRIGUEZ-VENTURA","ELVIS ANTONIO RODRIGUEZ-VENTURA","Philadelphia County","Philadelphia City","Mar 13,2025","Oct 31,2025",-75.1069444,40.0316667
"127","12188","R6296","Restaurant (Liquor)","Active","FRED O, LTD.","LOCUST RENDEZVOUS","1415 LOCUST ST, PHILADELPHIA PA 19102-3810","1415 LOCUST ST, PHILADELPHIA PA 19102-3810",NA,"MARIA RECUPIDO","Philadelphia County","Philadelphia City","Jul 31,2024","Oct 31,2025",-75.1658005,39.9484718
"128","93947","R15472","Restaurant (Liquor)","Active","3BM1 OLDE BAR LLC","OLDE BAR","125 WALNUT ST, PHILADELPHIA PA 19106-3016","125 WALNUT ST, PHILADELPHIA PA 19106-3016","121 WALNUT STREET RESTAURANT ASSOCIATES, LP","LAURA C FEHRLE","Philadelphia County","Philadelphia City","Dec 24,2024","Oct 31,2025",-75.14392,39.9468959
"129","55509","R9066","Restaurant (Liquor)","Active","WONG CORPORATION","WONG CORPORATION","7610 OGONTZ AVE, PHILADELPHIA PA 19150-1817","7610 OGONTZ AVE, PHILADELPHIA PA 19150-1817",NA,"SU Y HUANG","Philadelphia County","Philadelphia City","Aug 16,2024","Oct 31,2025",-75.1576175,40.0702587
"130","122128","R15519","Restaurant (Liquor)","Active","ELEVEN OAK ENTERPRISES LLC","ELEVEN OAK ENTERPRISES","117 CHESTNUT ST , PHILADELPHIA PA 19106","117 CHESTNUT ST , PHILADELPHIA PA 19106","117 CHESTNUT STREET, LP","MATTHEW D DELIMA","Philadelphia County","Philadelphia City","Feb 24,2025","Oct 31,2025",-75.1435454,39.9484571
"131","54242","R4071","Restaurant (Liquor)","Active","AEGEAN ESTIATORIO, INC.","AEGEAN ESTIATORIO, INC.","1405 LOCUST ST, PHILADELPHIA PA 19102-3807","1405 LOCUST ST, PHILADELPHIA PA 19102-3807",NA,"GUS PASHALIS","Philadelphia County","Philadelphia City","Jul 15,2024","Oct 31,2025",-75.165319,39.948452
"132","70916","R571","Restaurant (Liquor)","Active","2332 ORTHODOX INC","2332 ORTHODOX INC","2332 ORTHODOX ST, PHILADELPHIA PA 19137-1127","2332 ORTHODOX ST, PHILADELPHIA PA 19137-1127",NA,"CHOU LAO","Philadelphia County","Philadelphia City","Oct 23,2024","Oct 31,2025",-75.0782957,40.0066221
"133","120838","R3460","Restaurant (Liquor)","Active","FACILITY CONCESSION SERVICES LLC DBA SPECTRUM CATERING AND CONCESSIONS","UNION TRANSFER","1026 SPRING GARDEN ST, PHILADELPHIA PA 19123-3306","1026 SPRING GARDEN ST, PHILADELPHIA PA 19123-3306","SA 1026 SPRING GARDEN LP","MONIQUE M NICKLOUS","Philadelphia County","Philadelphia City","Sep 26,2024","Oct 31,2025",-75.1553133,39.9613412
"134","45458","R12977","Restaurant (Liquor)","Active","4048 LAV INC","4048 LAV INC","4048 LANCASTER AVE, PHILADELPHIA PA 19104-1746","4048 LANCASTER AVE, PHILADELPHIA PA 19104-1746",NA,"SHU MEI LI","Philadelphia County","Philadelphia City","Jul 29,2024","Oct 31,2025",-75.2038502,39.9639395
"135","100917","R6445","Restaurant (Liquor)","Active","TKJR RESTAURANT ASSOCIATES INC","MAGGIE'S WATERFRONT CAFE","9242-9250 N DELAWARE AVE, PHILADELPHIA PA 19114-4209","9242-9250 N DELAWARE AVE, PHILADELPHIA PA 19114-4209","KEVIN GOODCHILD","TIMOTHY J RYAN","Philadelphia County","Philadelphia City","Jul 31,2024","Oct 31,2025",-74.9896819,40.0436679
"136","105335","R13599","Restaurant (Liquor)","Active","THE GIANT COMPANY LLC","THE GIANT COMPANY LLC","2201 COTTMAN AVE STE 001, PHILADELPHIA PA 19149-1232","2201 COTTMAN AVE STE 001, PHILADELPHIA PA 19149-1232","ARD COTTMAN LLC","MARTIN N GUENTHER","Philadelphia County","Philadelphia City","Sep 18,2024","Oct 31,2025",-75.0601856,40.0483481
"137","45175","R135","Restaurant (Liquor)","Active","DELAWARE VALLEY ROSE LP","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","9142 ROOSEVELT BLVD, PHILADELPHIA PA 19115-4714","9142 ROOSEVELT BLVD, PHILADELPHIA PA 19115-4714",NA,"JULIAN SCOTT","Philadelphia County","Philadelphia City","Aug 5,2024","Oct 31,2025",-75.0336428,40.0767035
"138","51503","R11364","Restaurant (Liquor)","Active","ROSE CASUAL DINING LP","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","2501 ARAMINGO AVE, PHILADELPHIA PA 19125-3728","2501 ARAMINGO AVE, PHILADELPHIA PA 19125-3728",NA,"STEPHEN P SEAMAN JR","Philadelphia County","Philadelphia City","Aug 5,2024","Oct 31,2025",-75.1188697,39.9768604
"139","84768","R7338","Restaurant (Liquor)","Active","SPIN PHILADELPHIA LLC","SPIN PHILADELPHIA","1430 WALNUT ST, PHILADELPHIA PA 19102-4021","48 E 23RD ST, NEW YORK NY 10010",NA,"CAYLEY M FRENZEL","Philadelphia County","Philadelphia City","Jul 19,2024","Oct 31,2025",-75.1658155,39.9492026
